id	title	description	code	is_published_in_ecommerce	creation_date
229	EL - CORSO PRIVACY PER SOGG. AUT. AL TRATTAMENTO DEI DATI PERSONALI INOVYN	<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>\n\n<p>&nbsp;</p>\n\n<p>Introduzione</p>\n\n<p>Cos&#39;e la privacy in Azienda</p>\n\n<p>Dati personalli&nbsp;</p>\n\n<p>Le figure della privacy &nbsp;</p>\n\n<p>Il isistema dei gestiione della privacy</p>\n\n<p>Regolamento privacy interno</p>\n\n<p>&nbsp;</p>\n	efafc0ca39de3e863d4c	1	2023-07-19 15:04:18
230	EL - Bcc - Aggiornamento lavoratore rischio basso	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<p>Approfondimenti giuridici</p>\n\n<p>Organizzare e gestire la sicurezza</p>\n	b1612ac8a55ee12eee3c	1	2023-07-24 12:35:17
231	EL - Uso sicuro dei disocianati - livello intermedio	<p>Il programma del corso &egrave; strutturato in 5 parti</p>\n\n<p>- 1a lezione: Disocianati Introduzione&nbsp;</p>\n\n<p>- 2a lezione: Disocianati Formazione Obbligatoria</p>\n\n<p>- 3a lezione: Disocianati campo di utilizzo</p>\n\n<p>- 4a lezione: Disocianati Effetti tossicologici</p>\n\n<p>- 5a lezione: Disocianati Misure di Prevenzione e Protez.</p>\n\n<p>&nbsp;</p>\n	6fee34545278e4656961	1	2023-08-28 16:14:33
232	TROPS - FORMAZIONE GDPR 679/16	<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>\n\n<p>&nbsp;</p>\n\n<p>1 - Formazione GDPR 679/16 - Parte generale</p>\n\n<p>2 -Formazione GPDR 679/16 - Le misure di sicurezza e il Data Breach</p>\n\n<p>3- Formazione GDPR 679/16 - Marketing</p>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n	017cc398be746bdedd2d	0	2023-10-24 11:03:51
233	EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO BASSO - 6 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>\n</ol>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici\n\t\t<ul>\n\t\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t\t<l	1fe8bc35302e8b80bf51	0	2023-10-25 15:06:15
234	EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO MEDIO - 10 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>\n</ol>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici\n\t\t<ul>\n\t\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t\t<l	a3ac517a948929635151	0	2023-10-26 13:42:11
235	EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO ALTO -14 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n</ol>\n\n<p><strong>&nbsp;MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>\n\n<ul>\n\t<li>Lezione 1: Principi costituzionali e civilistici\n\t<ul>\n\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t<li>(81)Dalla rivoluzione industriale ad oggi(12 min)</li>\n\t\t<li>(80)Lo stato di diritto(10 min)</li>\n\t\t<li>(133)Perch&egrave; bisogna fare sicurezza?(4 mi	f53987f5149977e4d406	0	2023-10-26 14:20:05
236	EL - TROPS - FORMAZIONE GDPR 679/16	<p>L&#39;obiettivo del corso &egrave; quello di sensibilizzare e formare il personale autorizzato al trattamento dei dati personali, fornendo le conoscenze di base per comprendere la normativa sulla privacy, identificare i rischi associati al trattamento dei dati personali e adottare le misure di sicurezza necessarie per garantire la protezione dei dati. Il corso mira a fornire ai partecipanti la capacit&agrave; di gestire le attivit&agrave; di trattamento dei dati personali in conformit&agrave; alla normativa sulla privacy e di applicare le migliori pratiche per la sicurezza dei dati, prevenendo cos&igrave; i rischi di violazioni della privacy. Alla fine del corso, verr&agrave; rilasciato un attestato di formazione ai partecipanti.</p>\n\n<p>1 - Formazione GDPR 679/16 - Parte generale</p>\n\n<p>2 -Formazione GPDR 679/16 - Le misure di sicurezza e il Data Breach</p>\n\n<p>3- Formazione GDPR 679/16 - Marketing</p>\n	b531293999378da4aa70	1	2023-11-02 17:03:49
237	EL - ASPP - aggiornamento 20 ore	<ul>\n\t<li>Lezione 1: PRESENTAZIONE DEL CORSO</li>\n\t<li>Lezione 2: PRINCIPI COSTITUZIONALE CIVILISTICI</li>\n\t<li>Lezione 3: Il funzionamento dello stato</li>\n\t<li>Lezione 4: Normativa in materia di salute e sicurezza sul lavoro e evoluzione</li>\n\t<li>Lezione 5: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 6: Il lavoratore definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 7: Preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 8: Il Dirigente garante organizzativo</li>\n\t<li>Lezione 9: Il Datore di Lavoro definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 10: Il Rappresentante dei Lavoratori per la sicurezza funzioni e attribuzioni.</li>\n\t<li>Lezione 11: Servizio di Prevenzione</li>\n\t<li>Lezione 12: Soggetti esterni</li>\n\t<li>Lezione 13: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 14: Documento valutazione rischi</li>\n\t<li>Lezione 15: Misure di prevenzione e protezione</li>\n\t<li>Lezione 16: Il sistema 	c85994fb20257bc2e457	0	2024-01-24 16:26:25
238	EL - CORSO cybersecurity per tutti		b6f9f7f6c657089d7299	1	2024-01-25 20:44:10
239	EL - Lavoratore - FORMAZIONE GENERALE - 4 ORE	<p><strong>Argomenti del corso</strong></p>\n\n<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>\n\n<p><strong>Normativa di riferimento:</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso</li>\n\t<li>Lezione 2: Principi costituzionali e civilistici</li>\n\t<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>\n\t<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>\n\t<li>Lezione 6: Il medico competente, funzioni e attributi</li>\n\t<li>Lezione 7: I fattori di rischio e di pericolo</li>\n\t<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>\n\t<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>\n\t<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>	9161c646c854956c5d0a	0	2024-02-20 20:51:03
240	EL - Lavoratore - FORMAZIONE GENERALE E SPECIFICA - Rischio Basso - 8 ORE	<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>\n\n<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>\n\n<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei 	ae99ca8ec577aa2ee3b9	0	2024-02-20 21:21:06
241	EL - Lavoratore - FORMAZIONE SPECIFICA - Rischio basso - 4 ore	<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>\n\n<ul>\n\t<li>\n\t<ul>\n\t\t<li>(1758)Rischi nelluso del videoterminale_LO1013(16 min)</li>\n\t\t<li>(1070)L&#39;uso del vdt(38 min)</li>\n\t\t<li>(1534)La sicurezza in ufficio_LO1054(60 min)</li>\n\t\t<li>(182)Rischio Movimentazione manuale carichi_cosa &egrave;_LO1044(10 min)</li>\n\t\t<li>(1560)Napo movimentazione carichi 2_LO5091(5 min)</li>\n\t\t<li>(1756)Prevenire uso e abuso alcol e droga_LO320(37 min)</li>\n\t\t<li>(1491)Rischio_smart work cosa &egrave;_LO1055(5 min)</li>\n\t\t<li>(1399)Napo In Lighten The Load - Episode 001 - Start(5 min)</li>\n\t\t<li>(1621)Tutela delle lavoratrici madri_LO5094_rev01(15 min)</li>\n\t\t<li>(1634)LO2035_La segnaletica di sicurezza(40 min)<br />\n\t\t&nbsp;</li>\n\t</ul>\n\t</li>\n</ul>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n\n<p>&nbsp;</p>\n	4e134f034180e3f56c05	0	2024-02-20 21:30:41
242	EL - Aggiornamento Lavoratore - rischio basso - 6 ore	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<ol>\n\t<li>Approfondimenti giuridici</li>\n\t<li>Organizzare e gestire la sicurezza</li>\n</ol>\n	8a94d4c247315155ed37	0	2024-02-26 14:30:57
243	EL - Aggiornamento Lavoratore -- rischio medio - 6 ore	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<ol>\n\t<li>Approfondimenti giuridici</li>\n\t<li>Organizzare e gestire la sicurezza</li>\n</ol>\n	30dfbe6323e804a63dd0	0	2024-02-29 12:28:57
244	EL - Aggiornamento Lavoratore --- Rischio Alto - 6 ore	<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>\n\n<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>\n\n<p>Il corso si articola in due moduli:</p>\n\n<ol>\n\t<li>Approfondimenti giuridici</li>\n\t<li>Organizzare e gestire la sicurezza</li>\n</ol>\n	14bbe89b9e41e1d57df6	0	2024-02-29 12:58:57
245	EL - RLS RLS AGGIORNAMENTO 4 ORE 2024	<p>Il&nbsp;corso online aggiornamento&nbsp;<strong>RLS 4 ore&nbsp;</strong>&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>\n\n<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>\n\n<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>\n\n<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzati	80a354b9e0e700c500d9	0	2024-03-05 17:37:04
246	el03BALL - FORMAZIONE DEL DIRIGENTE - BASE - 16 ORE	<p><strong>Normativa di riferimento:</strong></p>\n\n<ul>\n\t<li>articolo 37 comma 7 del D.Lgs. 81/08 articolo 37;</li>\n\t<li>accordo tra il Ministro del lavoro e delle politiche sociali, il Ministro della salute, le Regioni e le Province autonome di Trento e Bolzano per la formazione dei lavoratori ai sensi dell&rsquo;articolo 37, comma 2, del decreto legislativo 9 aprile 2008, n. 81;</li>\n\t<li>allegato II (&quot;Requisiti e specifiche per lo svolgimento della formazione su salute e sicurezza in modalit&agrave; e-learning&quot;) e allegato V (tabella riassuntiva dei criteri della formazione rivolta ai soggetti con ruoli in materia di prevenzione) dell&#39;Accordo finalizzato alla individuazione della durata e dei contenuti minimi dei percorsi formativi per i responsabili e gli addetti dei servizi di prevenzione e protezione, ai sensi dell&rsquo;articolo 32 del decreto legislativo 9 aprile 2008, n. 81 e successive modificazioni.</li>\n</ul>\n\n<p><strong>PROGRAMMA DEL CORSO</strong></p>\n\n<p>MO	eabede8b3c6bdc9ef5e2	0	2024-03-06 14:06:06
247	el07Bha - RLS AGGIORNAMENTO 8 ORE 2024	<p>Il&nbsp;corso online aggiornamento RLS 8&nbsp;ore&nbsp;&egrave; disciplinato dall&rsquo;art. 37 comma 10 e 11 del D.Lgs. 81/08, correttivo D.Lgs. 106/09 e dall&rsquo;Accordo Stato-Regioni del 21 dicembre 2011.</p>\n\n<p>L&#39;Art. 2 del D.Lgs. 81/08 (Testo Unico Sicurezza) definisce il &ldquo;<strong>Rappresentante dei lavoratori per la sicurezza</strong>&rdquo; come: &quot;persona eletta o designata per rappresentare i lavoratori per quanto concerne gli aspetti della salute e della sicurezza durante il lavoro&quot;.</p>\n\n<p>Con questo corso si intende aggiornare il rappresentante dei lavoratori per la sicurezza integrando&nbsp;le conoscenze acquisite con le recenti&nbsp;novit&agrave; intervenute in&nbsp;materia. Il programma del corso prevede in un unico modulo la sintesi delle principali novit&agrave; legislative intervenute in materia.</p>\n\n<p>Il corso&nbsp;fornisce ai partecipanti le conoscenze necessarie e gli aggiornamenti&nbsp;sul piano legislativo, organizzativo, tecnico e com	dc5d4b4c46d491d11a4e	0	2024-03-06 17:34:34
248	el04Bla - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO BASSO - 6 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>\n</ol>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici\n\t\t<ul>\n\t\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t\t<l	efc1472ea27f3b75b5bf	0	2024-03-07 11:54:07
249	EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO MEDIO - 10 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>\n</ol>\n\n<p><strong>MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici\n\t\t<ul>\n\t\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t\t<l	e6733d83c003430ec479	1	2024-03-07 12:18:07
250	EL - DATORE DI LAVORO RSPP - AGGIORNAMENTO - RISCHIO ALTO -14 ORE	<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>\n\n<p>Il corso si articola nei seguenti moduli:</p>\n\n<ol>\n\t<li>PRESENTAZIONE</li>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n</ol>\n\n<p><strong>&nbsp;MODULO 1: PRESENTAZIONE</strong></p>\n\n<ul>\n\t<li>Lezione 1: Presentazione del corso\n\t<ul>\n\t\t<li>(305)Funzionamento del corso in e-Learning(3 min)</li>\n\t</ul>\n\t</li>\n</ul>\n\n<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>\n\n<ul>\n\t<li>Lezione 1: Principi costituzionali e civilistici\n\t<ul>\n\t\t<li>(79)Introduzione al Decreto 81(6 min)</li>\n\t\t<li>(81)Dalla rivoluzione industriale ad oggi(12 min)</li>\n\t\t<li>(80)Lo stato di diritto(10 min)</li>\n\t\t<li>(133)Perch&egrave; bisogna fare sicurezza?(4 mi	df4ac4562418e53306e0	1	2024-03-07 12:42:25
251	EL - DIRIGENTE - AGGIORNAMENTO - 6 ORE	<p>l corso &egrave; destinato ai Dirigenti che devono aggiornare la propria formazione e prevede la trattazione dei seguenti argomenti:</p>\n\n<ol>\n\t<li>GIURIDICO NORMATIVO</li>\n\t<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>\n\t<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>\n\t<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>\n\t<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVIT&Agrave; LAVORATIVA</li>\n\t<li>Lezione 1: ID 1432 - Apertura del corso_DIRIG. AGG.</li>\n\t<li>Lezione 2: ID 1343 - Principi e aspetti giuridici</li>\n\t<li>Lezione 3: ID 1344 - Organizzazione dello stato</li>\n\t<li>Lezione 4: ID 1345 - Tutela rapporto di lavoro</li>\n\t<li>Lezione 5: ID 1363 - Normative speciali</li>\n\t<li>Lezione 6: ID 1365 - Concetti di rischio e pericolo</li>\n\t<li>Lezione 7: ID 1433 - I Soggetti del Sistema di prevenzione aziendale</li>\n\t<li>Lezione 8: ID 1351 - Soggetti del sistema: DIRIGENTE</li>\n\t<li>Lezione 9: ID 1379 - Comunicazione e dialogo all&#39;interno dell&#39;Azienda</li>\n</ol>\n	1da1153a691c829f66fa	0	2024-03-07 13:01:20
252	el07BALL - RLS - BASE - 32 ORE	<p>Il corso ha l&#39;obbiettivo di formare neo nominati alla figura di Rappresentante dei Lavoratori per la Sicurezza e risponde al comma 11 del Decreto Leg. 81/2008. Fruibile interamente online prevede la trattazione dei seguenti argomenti:</p>\n\n<p>&nbsp;</p>\n\n<p>MODULO 1: PRINCIPI GIURIDICI.</p>\n\n<p>MODULO 2: LEGISLAZIONE SPECIALE.</p>\n\n<p>MODULO 3: PRINCIPALI SOGGETTI COINVOLTI E RELATIVI OBBLIGHI.</p>\n\n<p>MODULO 4: DEFINIZIONE E INDIVIDUAZIONE DEI FATTORI DI RISCHIO.</p>\n\n<p>MODULO 5: VALUTAZIONE DEI RISCHI.</p>\n\n<p>MODULO 6: INDIVIDUAZIONE DELLE MISURE TECNICHE, ORGANIZZATIVE E PROCEDURALI DI PREVENZIONE E ROTEZIONE.</p>\n\n<p>MODULO 7: ASPETTI NORMATIVI DELL&#39; ATTIVITA&#39; DI RAPPRESENTAZIONE DEI LAVORATORI.</p>\n\n<p>MODULO 8: NOZIONI DI TECNICA DELLA COMUNICAZIONE.</p>\n\n<p>MODULO 9: I RISCHI PRESENTI NELLE ATTIVITA&#39;</p>\n	69b93a05c1dc895f8986	0	2024-03-07 14:04:55
253	EL - DATORE DI LAVORO RSPP - BASE - RISCHIO BASSO - 8 ORE	<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>\n\n<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>\n\n<p>Il corso si articola attraverso i primi due moduli:</p>\n\n<p>​</p>\n\n<ol>\n\t<li>\n\t<p><strong>MODULO 1: Modulo 1: Presentazione del corso&nbsp;</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Presentazione del corso</li>\n\t</ul>\n\t</li>\n\t<li>\n\t<p><strong>MODULO 2: Modulo 2: Giuridico Normativo</strong></p>\n\tDurata:0 oreDescrizione:<br />\n\tModifica modulo&nbsp;\n\t<p>LEZIONI INSERITE</p>\n\n\t<ul>\n\t\t<li>Lezione 1: Principi costituzionali e civilistici</li>\n\t\t<li>Lezione 2: No	c1640894d52c4f15d9e6	1	2024-03-07 18:51:21
